2019-08-01 10:51:54,591 INFO  Logger.cs: 70 - 
2019-08-01 11:34:16,443 INFO  ExportHelperExtension.cs: 1405 - Fixing 219
2019-08-01 11:34:16,445 INFO  ExportHelperExtension.cs: 1413 - Component 219 is already fixed
2019-08-01 11:34:16,446 INFO  ExportHelperExtension.cs: 1405 - Fixing 221
2019-08-01 11:34:16,447 INFO  ExportHelperExtension.cs: 1413 - Component 221 is already fixed
2019-08-01 11:34:16,448 INFO  ExportHelperExtension.cs: 1405 - Fixing 223
2019-08-01 11:34:16,449 INFO  ExportHelperExtension.cs: 1413 - Component 223 is already fixed
2019-08-01 11:34:16,451 INFO  ExportHelperExtension.cs: 1405 - Fixing 227
2019-08-01 11:34:16,452 INFO  ExportHelperExtension.cs: 1413 - Component 227 is already fixed
2019-08-01 11:34:16,453 INFO  ExportHelperExtension.cs: 1405 - Fixing 232
2019-08-01 11:34:16,454 INFO  ExportHelperExtension.cs: 1413 - Component 232 is already fixed
2019-08-01 11:34:16,455 INFO  ExportHelperExtension.cs: 1405 - Fixing 242
2019-08-01 11:34:16,456 INFO  ExportHelperExtension.cs: 1413 - Component 242 is already fixed
2019-08-01 11:34:16,457 INFO  ExportHelperExtension.cs: 1405 - Fixing 228
2019-08-01 11:34:16,459 INFO  ExportHelperExtension.cs: 1413 - Component 228 is already fixed
2019-08-01 11:34:16,460 INFO  ExportHelperExtension.cs: 1405 - Fixing 220
2019-08-01 11:34:16,461 INFO  ExportHelperExtension.cs: 1413 - Component 220 is already fixed
2019-08-01 11:34:16,462 INFO  ExportHelperExtension.cs: 1405 - Fixing 224
2019-08-01 11:34:16,463 INFO  ExportHelperExtension.cs: 1413 - Component 224 is already fixed
2019-08-01 11:34:16,464 INFO  ExportHelperExtension.cs: 1405 - Fixing 222
2019-08-01 11:34:16,466 INFO  ExportHelperExtension.cs: 1413 - Component 222 is already fixed
2019-08-01 11:34:16,467 INFO  ExportHelperExtension.cs: 1405 - Fixing 245
2019-08-01 11:34:16,468 INFO  ExportHelperExtension.cs: 1413 - Component 245 is already fixed
2019-08-01 11:34:16,469 INFO  ExportHelperExtension.cs: 1405 - Fixing 247
2019-08-01 11:34:16,470 INFO  ExportHelperExtension.cs: 1413 - Component 247 is already fixed
2019-08-01 11:34:16,471 INFO  ExportHelperExtension.cs: 1405 - Fixing 278
2019-08-01 11:34:16,472 INFO  ExportHelperExtension.cs: 1413 - Component 278 is already fixed
2019-08-01 11:34:18,563 INFO  ExportHelperExtension.cs: 838 - R1: 0, 0
2019-08-01 11:34:18,563 INFO  ExportHelperExtension.cs: 847 - R2: 0, 0
2019-08-01 11:34:18,563 INFO  ExportHelperExtension.cs: 855 - L1: 0
2019-08-01 11:34:18,563 INFO  ExportHelperExtension.cs: 863 - L2: 0
2019-08-01 11:34:26,148 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent Rupperknuckle to child Rinnerknuckle failed
2019-08-01 11:34:26,418 INFO  ExportPropertyManager.cs: 1188 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-08-01 11:36:54,216 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2019-08-01 11:36:54,230 INFO  Serialization.cs: 275 - URDF Configuration found
